,Highest_1,Lowest_1,Median_1,Mean_(rounded)_1,most_uncommon_1,Highest_2,Lowest_2,Median_2,Mean_(rounded)_2,most_common_2
5952,0,9,8,9,8,0,9,4,9,1
5953,3,8,9,9,1,1,7,4,9,3
5954,2,3,9,9,9,1,6,4,9,2
5955,3,7,8,8,4,0,9,8,8,8
5956,1,7,8,9,3,0,4,5,9,0
5957,2,2,9,8,9,1,7,1,9,0
5958,4,2,1,9,8,1,2,4,9,2
5959,1,9,8,9,8,1,3,2,9,7
5960,4,3,1,9,5,0,8,3,9,2
5961,2,2,2,9,7,1,9,2,9,9
5962,2,1,3,8,2,0,7,2,9,2
5963,3,9,8,9,6,1,5,4,9,6
5964,4,2,8,9,5,1,9,1,9,2
5965,4,8,3,8,1,0,9,5,9,2
5966,3,3,3,9,4,1,6,1,9,3
5967,0,1,9,9,5,1,9,4,9,2
5968,3,2,8,8,3,1,6,4,9,1
5969,0,1,9,9,8,1,4,4,9,6
5970,4,7,8,9,1,0,3,3,9,9
5971,2,5,8,8,9,0,5,8,9,2
5972,1,3,8,9,6,0,8,4,9,2
5973,2,8,8,9,4,1,4,5,8,7
5974,3,5,5,9,5,1,3,4,8,4
5975,1,3,9,9,1,1,6,5,9,7
5976,0,2,9,9,1,1,4,2,9,5
5977,3,9,8,9,5,0,7,2,9,8
5978,1,2,9,9,5,0,9,2,9,4
5979,0,8,9,9,6,1,7,2,9,2
5980,0,2,1,9,9,0,8,4,9,2
5981,1,3,2,9,3,0,2,8,9,3
5982,0,7,3,9,7,1,3,4,9,9
5983,0,9,9,9,8,1,7,8,9,2
5984,1,8,8,9,5,0,6,3,8,1
5985,2,3,8,8,8,1,5,4,9,3
5986,0,1,9,9,6,1,5,1,9,2
5987,0,9,9,9,0,0,9,4,8,1
5988,2,8,9,9,6,1,4,4,9,2
5989,4,5,9,9,1,0,6,4,9,4
5990,0,7,1,9,2,1,4,8,9,4
5991,0,1,5,9,2,0,3,4,9,6
5992,4,7,8,9,7,1,6,4,9,9
5993,1,4,8,8,7,1,7,8,9,7
5994,2,5,5,9,3,0,5,4,9,8
5995,0,7,9,9,3,0,6,4,9,3
5996,3,2,7,8,3,0,7,4,9,9
5997,0,1,6,9,8,0,2,8,9,2
5998,3,2,7,9,1,1,9,2,9,1
5999,2,9,6,9,5,1,5,4,9,8
6000,0,5,2,9,3,0,9,4,8,4
6001,2,7,8,9,8,0,8,3,9,4
6002,3,6,9,9,8,0,7,4,9,2
6003,4,2,3,8,7,0,5,3,9,6
6004,4,3,1,9,7,1,5,5,8,3
6005,2,8,9,9,6,1,8,4,9,2
6006,3,1,9,8,7,1,3,4,9,2
6007,3,1,9,9,5,0,6,2,8,5
6008,1,5,8,9,1,0,2,4,9,8
6009,0,5,2,9,5,0,3,5,9,1
6010,2,6,9,8,8,0,6,5,9,0
6011,3,7,8,9,6,0,4,4,8,2
6012,1,4,2,8,2,1,6,1,8,8
6013,0,3,8,9,2,0,8,1,9,0
6014,3,8,1,9,5,0,7,3,9,6
6015,1,5,5,9,7,0,9,8,9,7
6016,4,3,8,9,1,0,7,4,9,2
6017,4,3,9,9,2,0,2,1,9,8
6018,4,3,2,9,6,1,5,8,9,3
6019,2,2,1,8,4,0,4,4,9,2
6020,3,9,9,9,1,1,9,4,9,2
6021,3,5,6,9,3,0,7,4,8,0
6022,0,2,8,9,3,0,2,4,9,0
6023,4,4,8,9,1,1,9,3,9,9
6024,2,4,8,8,7,1,9,4,9,9
6025,4,9,8,9,7,1,6,4,9,5
6026,4,2,8,9,1,1,4,4,9,2
6027,0,5,6,9,7,1,6,5,9,3
6028,2,4,7,8,4,0,7,4,9,2
6029,3,2,8,9,0,1,4,8,9,4
6030,2,8,8,9,2,1,4,8,8,0
6031,1,2,8,8,9,1,3,4,9,0
6032,3,1,9,9,2,0,6,4,9,0
6033,3,6,5,9,9,1,3,4,9,5
6034,0,4,8,9,6,0,8,8,9,3
6035,1,8,6,9,1,1,6,8,9,2
6036,0,8,9,9,0,1,2,8,8,2
6037,0,9,1,8,3,1,9,1,9,5
6038,3,4,9,9,5,0,2,8,9,1
6039,4,6,8,9,7,1,9,4,9,1
6040,3,4,5,9,4,0,7,4,9,3
6041,0,6,7,9,6,0,2,2,8,2
6042,1,5,8,9,5,1,5,3,9,5
6043,0,3,9,9,6,1,5,8,9,9
6044,4,8,9,9,8,1,5,4,9,7
6045,2,1,5,9,9,1,7,3,9,5
6046,4,7,3,8,2,0,8,3,8,2
6047,1,5,5,8,8,0,7,4,9,6
6048,1,7,2,9,1,1,7,4,8,2
6049,3,5,6,9,1,0,5,4,9,9
6050,4,9,8,8,8,1,2,4,9,4
6051,1,3,8,9,7,1,8,2,9,1
6052,2,1,9,9,2,0,7,4,9,6
6053,2,5,3,8,2,1,2,5,9,6
6054,1,4,6,9,4,0,6,2,9,1
6055,0,9,1,9,0,1,2,4,9,4
6056,4,4,1,9,3,0,4,8,9,2
6057,3,2,9,9,7,0,4,4,9,0
6058,2,2,7,8,5,1,8,2,9,2
6059,0,1,3,9,9,1,3,4,9,5
6060,3,6,8,8,8,1,6,4,9,9
6061,3,9,3,9,0,0,6,1,9,8
6062,1,8,8,9,5,0,3,3,9,4
6063,4,8,6,9,4,0,8,4,9,2
6064,1,6,3,9,5,1,9,4,9,5
6065,4,4,8,9,2,1,8,3,9,0
6066,2,3,8,9,7,0,7,3,8,2
6067,3,9,9,9,9,1,3,3,9,9
6068,1,4,8,9,8,1,4,2,9,2
6069,1,8,8,8,6,1,5,4,9,7
6070,4,4,8,9,3,1,3,8,9,8
6071,0,2,9,9,2,0,5,1,9,9
6072,4,8,3,9,2,1,9,1,8,2
6073,2,7,7,9,4,1,8,5,9,2
6074,0,4,8,8,8,0,8,2,9,3
6075,4,8,2,9,4,1,7,4,9,2
6076,3,8,9,9,2,0,4,4,8,7
6077,3,4,8,9,6,0,2,8,9,0
6078,0,9,7,9,2,1,7,3,9,6
6079,0,3,6,9,4,1,4,4,9,5
6080,1,4,9,8,2,1,7,3,9,4
6081,0,1,8,8,3,1,9,4,9,4
6082,3,6,3,9,5,1,8,4,9,0
6083,0,3,2,9,4,1,6,1,9,7
6084,3,4,3,9,7,0,8,5,9,1
6085,3,7,8,9,5,1,3,2,9,5
6086,3,8,6,9,8,0,9,3,9,2
6087,4,4,2,9,4,1,9,4,9,9
6088,1,5,8,9,0,0,8,3,9,4
6089,4,7,8,9,5,1,5,4,9,8
6090,2,4,9,9,4,0,9,4,9,0
6091,2,9,8,9,3,1,7,8,9,9
6092,0,5,9,9,6,0,7,4,9,2
6093,3,4,8,9,1,0,7,4,9,2
6094,2,4,8,9,2,0,6,4,9,2
6095,1,4,6,9,5,0,6,8,9,8
6096,0,3,8,8,6,1,8,5,9,2
6097,2,1,3,9,4,0,3,8,9,1
6098,4,4,8,9,7,0,8,5,9,4
6099,2,3,1,9,4,0,3,3,8,5
6100,2,9,9,8,4,1,4,8,9,2
6101,2,2,5,9,2,0,2,4,9,3
6102,2,1,7,9,0,0,7,4,9,2
6103,1,4,1,9,2,1,5,4,8,1
6104,0,1,9,9,4,0,2,3,9,2
6105,1,6,8,9,9,1,2,4,9,3
6106,1,4,8,9,2,1,8,4,8,6
6107,1,7,8,9,0,1,2,4,9,5
6108,2,8,1,9,1,1,5,8,9,3
6109,0,4,6,9,7,0,2,4,9,6
6110,0,6,8,8,5,0,8,4,8,9
6111,1,5,8,9,7,0,6,3,8,0
6112,4,7,7,9,7,1,6,3,9,0
6113,2,8,9,9,9,0,2,8,9,5
6114,1,4,9,9,5,1,5,1,9,2
6115,4,1,9,9,5,0,5,4,9,7
6116,3,9,8,9,4,1,4,4,9,2
6117,1,7,8,9,4,0,9,5,9,3
6118,4,8,8,9,2,1,7,4,9,2
6119,2,9,8,9,3,0,3,4,9,3
6120,0,2,8,9,6,0,8,4,9,2
6121,1,3,8,9,1,1,6,3,8,0
6122,2,1,2,9,7,1,9,3,9,4
6123,4,3,7,9,4,0,5,5,8,8
6124,1,1,5,9,2,0,7,4,9,8
6125,1,3,8,9,4,0,5,5,9,9
6126,0,3,8,9,3,0,7,4,9,4
6127,4,3,2,9,8,1,4,8,8,6
6128,4,6,9,9,2,1,3,4,8,3
6129,1,5,9,9,1,0,2,1,9,2
6130,0,1,9,8,9,0,9,2,9,2
6131,1,4,1,9,3,0,2,4,9,0
6132,3,8,8,8,3,1,3,3,9,9
6133,3,8,5,9,2,0,5,3,9,0
6134,3,6,3,9,4,1,7,5,9,3
6135,3,5,2,9,5,1,3,4,8,3
6136,0,8,8,9,3,1,7,1,9,9
6137,3,6,1,9,1,0,2,4,9,1
6138,2,6,1,9,2,0,7,4,9,2
6139,1,9,9,9,2,0,3,4,9,0
6140,4,2,8,9,9,0,6,1,9,0
6141,0,7,3,9,4,0,9,4,9,6
6142,2,8,2,8,4,0,4,4,9,1
6143,4,6,9,9,5,0,5,2,8,0
6144,4,2,9,9,8,1,9,5,9,7
6145,0,5,5,8,0,1,7,3,9,2
6146,3,4,8,8,9,1,4,1,9,9
6147,0,7,7,9,5,0,4,4,9,9
6148,1,3,8,9,4,0,4,4,9,9
6149,3,3,6,9,9,0,4,8,8,6
6150,3,6,8,9,1,1,5,2,9,1
6151,4,6,2,8,1,1,9,4,9,1
6152,3,5,9,9,5,1,5,8,9,2
6153,4,6,2,9,9,1,9,1,9,4
6154,3,7,8,8,1,0,2,8,9,0
6155,2,3,8,9,3,0,4,3,9,9
6156,0,7,8,8,2,1,9,3,8,4
6157,3,4,8,8,7,1,3,2,9,4
6158,2,6,7,9,9,0,7,3,9,5
6159,3,9,8,9,8,0,8,4,9,1
6160,2,7,6,9,2,1,6,4,9,5
6161,0,9,9,8,5,0,2,1,9,8
6162,0,2,8,9,9,1,2,3,9,2
6163,0,4,6,9,1,0,5,4,8,9
6164,1,8,2,9,8,1,2,3,9,9
6165,1,7,5,9,8,0,2,5,9,0
6166,1,4,3,9,9,0,7,1,9,9
6167,1,5,8,9,4,0,7,4,9,2
6168,2,6,9,8,5,0,7,3,9,6
6169,2,8,8,9,7,0,3,5,9,5
6170,4,4,5,9,9,0,7,8,9,6
6171,2,2,2,9,1,0,2,4,8,2
6172,4,4,1,9,3,1,7,2,9,5
6173,2,7,8,9,4,0,2,1,9,0
6174,3,6,3,9,2,0,6,3,9,4
6175,2,5,9,9,4,1,2,2,9,5
6176,3,2,5,9,7,0,4,8,9,7
6177,2,1,6,9,6,0,4,5,8,8
6178,0,4,8,9,5,0,7,4,9,4
6179,2,9,2,8,2,0,3,1,9,4
6180,2,2,8,9,8,1,4,4,9,8
6181,1,8,8,8,4,1,5,2,9,5
6182,4,4,5,9,7,0,9,4,9,2
6183,0,9,8,9,5,0,8,4,9,2
6184,1,4,8,9,5,0,9,3,8,0
6185,3,8,7,9,9,0,7,3,9,8
6186,0,7,8,9,7,1,5,4,8,2
6187,0,2,2,8,6,1,9,3,9,9
6188,3,7,8,9,4,0,9,4,8,2
6189,4,8,9,9,3,1,2,5,9,2
6190,3,4,7,9,2,0,3,4,9,0
6191,4,2,9,9,1,0,2,4,9,5
6192,1,2,9,9,1,0,2,4,9,2
6193,0,2,8,9,1,1,8,4,9,2
6194,3,4,8,9,0,0,4,4,9,2
6195,2,8,7,9,7,0,4,4,9,2
6196,2,4,8,9,7,1,3,2,9,8
6197,3,8,9,9,4,1,3,4,9,1
6198,2,5,8,8,6,0,7,4,9,1
6199,4,9,8,9,7,1,7,2,8,0
6200,0,6,8,8,7,0,5,8,8,1
6201,1,5,5,8,5,0,6,8,9,2
6202,2,5,1,9,6,1,7,4,9,4
6203,4,4,8,9,2,1,2,4,9,4
6204,1,9,8,9,8,0,9,8,9,0
6205,2,5,5,9,8,1,8,2,9,7
6206,0,2,9,9,2,1,5,5,9,3
6207,2,2,8,9,1,1,7,5,9,1
6208,2,7,6,9,9,0,2,4,8,7
6209,1,8,7,8,7,1,7,4,9,9
6210,0,7,9,9,7,1,6,3,9,2
6211,4,9,6,9,6,0,3,4,9,7
6212,2,4,7,9,5,0,7,4,9,5
6213,2,7,2,9,1,1,4,4,9,2
6214,1,5,8,9,8,0,8,4,8,2
6215,0,6,5,9,3,0,4,4,9,2
6216,3,9,9,9,2,1,7,4,9,3
6217,4,5,7,9,5,0,8,4,9,2
6218,4,1,8,9,5,1,3,4,9,2
6219,2,3,9,8,1,1,2,3,9,3
6220,3,3,5,9,2,0,8,3,9,9
6221,1,7,1,9,4,1,8,5,8,2
6222,1,9,8,9,3,1,7,3,9,9
6223,3,3,1,9,4,0,3,4,9,0
6224,2,7,8,9,8,1,3,2,9,4
6225,0,7,6,9,5,1,3,4,9,0
6226,2,1,7,9,1,1,3,1,9,1
6227,3,9,8,8,6,1,7,1,9,6
6228,3,9,6,9,7,1,2,3,9,4
6229,0,6,9,9,1,0,4,1,9,9
6230,2,9,8,9,2,0,5,8,9,0
6231,2,7,9,9,4,0,6,5,9,3
6232,3,5,5,9,4,0,4,4,9,6
6233,4,2,8,9,6,0,3,1,9,0
6234,0,7,8,9,5,1,8,2,9,2
6235,2,7,3,9,5,1,6,5,9,7
6236,0,4,8,8,5,1,3,1,8,0
6237,4,6,3,9,2,0,6,2,9,6
6238,4,1,8,9,4,0,3,1,9,4
6239,4,8,1,9,3,0,5,1,9,4
6240,4,5,8,8,5,0,5,5,9,2
6241,4,9,1,9,5,0,4,8,9,0
6242,1,6,7,8,4,0,9,8,9,2
6243,2,7,5,9,1,0,5,4,9,8
6244,3,7,8,9,4,1,4,4,8,0
6245,4,7,8,8,9,0,4,2,9,2
6246,4,7,8,9,6,1,7,8,9,5
6247,2,8,3,8,7,0,9,8,9,2
6248,3,8,9,9,9,1,8,4,9,3
6249,4,1,8,8,8,0,5,5,9,2
6250,2,3,9,9,0,1,6,2,9,2
6251,4,3,6,9,9,1,3,2,8,9
6252,1,4,7,9,1,1,3,4,9,4
6253,0,7,2,9,9,0,6,4,8,4
6254,3,8,3,9,9,1,5,4,9,2
6255,3,2,3,9,2,0,4,4,9,8
6256,0,6,2,9,1,1,8,8,9,1
6257,4,5,5,8,8,0,4,2,9,5
6258,0,7,7,9,5,0,7,1,9,2
6259,2,8,8,9,4,1,9,2,8,2
6260,4,2,8,9,7,0,4,4,9,1
6261,4,6,9,9,9,0,7,4,8,3
6262,1,8,8,9,8,0,8,4,9,0
6263,4,5,9,9,3,1,5,1,8,0
6264,1,2,7,9,8,1,9,2,8,3
6265,1,4,6,9,7,1,8,8,9,0
6266,4,9,2,9,8,0,9,2,9,4
6267,4,8,5,9,6,1,5,4,9,6
6268,3,4,8,9,1,1,4,8,9,1
6269,1,3,3,9,2,0,5,4,9,2
6270,0,4,8,9,3,0,5,8,9,7
6271,2,2,1,9,9,1,7,4,8,2
6272,4,1,8,9,3,0,7,4,8,7
6273,1,8,9,9,5,0,6,4,9,1
6274,1,2,9,9,8,0,9,8,9,8
6275,1,3,8,9,8,1,2,4,9,4
6276,2,7,9,9,8,0,7,1,9,2
6277,0,4,7,9,5,1,6,8,8,5
6278,1,4,9,9,8,1,6,1,9,9
6279,0,5,9,9,2,1,4,8,9,5
6280,2,7,8,9,9,0,5,4,9,2
6281,2,4,1,8,0,1,2,1,9,0
6282,0,3,7,9,6,1,4,8,9,6
6283,2,4,5,8,5,1,5,4,8,8
6284,2,2,5,9,4,0,6,8,9,3
6285,2,4,1,8,5,1,4,4,9,2
6286,4,8,2,9,9,1,8,5,9,7
6287,1,9,8,9,7,0,2,1,9,2
6288,2,2,5,9,7,0,8,5,9,5
6289,4,4,8,9,2,1,5,4,9,0
6290,1,1,5,9,0,1,7,4,9,7
6291,1,2,8,9,1,0,4,4,9,2
6292,1,7,9,8,3,1,5,3,8,8
6293,0,9,8,9,6,1,2,2,9,9
6294,3,7,6,9,9,1,5,1,9,5
6295,2,7,3,9,8,0,2,3,9,9
6296,0,5,5,9,7,1,3,8,9,4
6297,1,1,3,9,6,1,7,4,9,8
6298,0,3,1,9,5,0,2,8,8,5
6299,2,1,8,9,7,0,4,4,9,7
6300,2,2,3,9,0,0,6,4,9,1
6301,0,4,8,9,9,0,6,3,9,3
6302,3,3,5,9,2,0,9,4,9,7
6303,1,7,1,9,1,0,4,4,9,2
6304,3,1,9,9,3,0,3,1,9,4
6305,2,9,9,9,4,0,8,2,8,7
6306,4,9,8,8,7,1,2,4,9,2
6307,4,7,9,9,8,0,8,4,9,3
6308,4,3,8,9,4,1,6,8,8,0
6309,2,6,8,9,9,1,6,1,9,1
6310,3,9,7,9,6,1,3,3,9,0
6311,0,5,8,9,6,1,5,5,9,3
6312,4,3,9,9,0,0,8,4,9,2
6313,4,3,5,8,5,1,4,4,9,2
6314,2,4,7,9,2,1,9,8,9,7
6315,4,3,6,9,8,1,3,4,9,0
6316,4,8,5,8,0,0,3,4,9,7
6317,1,4,8,9,9,0,2,5,9,3
6318,2,7,9,8,6,1,4,2,9,8
6319,4,2,8,9,5,1,6,8,8,4
6320,4,8,9,9,9,0,9,3,9,4
6321,0,8,7,9,3,1,5,3,9,7
6322,1,2,9,8,7,0,5,4,9,7
6323,1,2,1,9,4,1,7,4,8,3
6324,4,7,1,9,1,0,6,3,9,5
6325,2,5,9,9,9,1,6,4,9,1
6326,4,3,8,8,8,1,8,1,9,5
6327,4,1,5,9,3,0,9,1,9,4
6328,2,3,5,9,5,1,3,4,9,8
6329,3,6,9,9,2,0,2,8,9,4
6330,1,7,9,9,0,0,8,4,9,3
6331,3,8,9,9,3,0,7,8,9,1
6332,4,2,8,9,7,1,9,1,9,6
6333,0,4,2,9,9,1,4,4,9,5
6334,3,5,3,9,9,0,9,4,9,6
6335,2,9,2,9,8,0,5,5,9,8
6336,3,8,7,9,2,1,4,3,9,2
6337,3,5,8,8,6,0,8,2,9,6
6338,1,6,6,9,1,0,4,3,9,2
6339,3,4,8,9,1,1,3,4,9,7
6340,2,3,5,9,5,1,2,2,9,6
6341,0,2,8,9,1,0,5,3,9,2
6342,2,5,7,9,8,1,8,2,9,7
6343,1,8,6,9,8,0,7,2,8,7
6344,1,5,3,9,2,1,3,8,8,2
6345,0,9,8,9,1,0,2,5,8,3
6346,2,9,2,9,6,1,6,4,9,0
6347,3,6,9,9,9,1,3,1,9,1
6348,2,3,8,9,4,1,4,8,9,9
6349,0,2,8,9,2,0,2,2,9,0
6350,2,4,8,9,6,0,4,1,9,5
6351,0,8,6,9,5,1,9,4,9,4
6352,1,1,8,9,9,1,5,4,8,6
6353,2,5,9,9,5,0,9,2,9,2
6354,2,1,6,9,8,1,9,4,9,1
6355,2,9,3,9,9,0,7,2,9,3
6356,4,8,9,9,8,0,5,1,9,1
6357,2,9,5,9,9,1,9,8,9,0
6358,2,8,8,9,9,0,2,4,9,2
6359,0,3,1,9,8,1,3,4,9,4
6360,3,9,9,8,0,0,8,2,9,2
6361,0,6,8,9,9,0,2,8,9,6
6362,0,1,8,9,6,1,7,3,9,2
6363,1,8,8,9,1,1,8,3,9,7
6364,0,3,5,9,4,0,5,1,9,8
6365,1,7,2,9,4,1,3,1,9,4
6366,0,2,2,9,4,1,9,1,9,7
6367,1,4,2,8,8,0,4,1,9,2
6368,3,6,9,9,2,1,9,2,9,4
6369,3,6,9,9,6,1,5,1,9,3
6370,1,1,2,9,0,1,8,5,9,7
6371,4,9,8,9,6,0,5,2,9,9
6372,0,4,7,9,2,0,7,5,9,7
6373,1,6,6,9,4,0,7,3,8,3
6374,0,3,8,9,6,1,7,4,9,6
6375,4,2,8,9,8,0,5,3,9,7
6376,0,5,8,9,2,1,9,4,9,4
6377,1,6,6,9,1,1,9,4,9,5
6378,0,4,1,8,5,0,7,8,9,0
6379,0,9,8,8,8,1,3,4,9,4
6380,1,4,9,9,6,0,6,4,9,2
6381,4,2,3,9,7,0,7,3,9,2
6382,2,4,8,9,5,1,3,4,9,8
6383,2,6,3,8,6,0,7,5,9,8
6384,4,9,8,9,6,0,6,4,9,7
6385,2,3,6,9,1,1,6,8,8,5
6386,3,2,3,9,8,0,9,4,9,4
6387,2,6,1,8,3,1,6,5,9,2
6388,2,3,8,9,6,1,3,3,9,4
6389,0,6,8,9,6,1,5,5,9,2
6390,0,5,9,8,4,1,4,5,9,8
6391,0,1,9,9,2,1,7,1,9,2
6392,1,7,9,8,9,0,3,8,9,3
6393,4,8,3,9,3,1,3,3,8,0
6394,4,8,6,9,7,0,4,2,9,2
6395,2,8,9,9,7,1,8,2,9,5
6396,1,2,8,9,1,1,3,2,8,2
6397,2,1,6,9,3,0,4,4,8,5
6398,3,6,9,9,9,0,2,8,9,5
6399,1,7,3,8,8,1,7,2,9,4
6400,0,4,7,9,1,1,5,4,9,3
6401,3,8,1,8,2,1,3,2,9,2
6402,4,9,8,9,5,0,6,4,9,7
6403,3,9,5,9,4,0,5,2,9,2
6404,2,2,8,9,8,1,7,4,9,9
6405,0,5,8,9,7,1,7,2,9,9
6406,0,8,9,9,5,1,8,4,9,7
6407,1,9,9,9,1,1,8,4,8,4
6408,1,1,8,9,5,0,3,4,9,3
6409,3,1,6,9,6,1,3,4,9,2
6410,4,1,3,9,1,0,6,1,9,2
6411,1,3,5,8,9,0,8,5,9,2
6412,4,1,8,8,4,1,3,3,8,1
6413,1,3,8,9,7,1,6,4,9,3
6414,1,4,8,9,9,1,2,5,9,2
6415,4,5,8,9,6,0,3,4,9,3
6416,1,4,3,9,8,1,3,2,8,8
6417,3,1,7,8,1,0,2,1,9,2
6418,3,5,5,9,6,1,4,3,9,4
6419,0,9,9,8,9,0,4,1,9,5
6420,1,9,8,9,0,1,6,1,9,6
6421,2,6,8,8,1,1,8,4,8,9
6422,3,4,1,9,9,1,3,4,9,3
6423,3,7,8,8,8,1,3,5,9,7
6424,4,2,8,9,8,1,7,4,8,2
6425,0,3,7,9,6,0,3,1,9,0
6426,4,8,8,8,6,1,8,4,9,7
6427,1,7,7,9,1,0,4,8,9,3
6428,4,8,9,9,9,1,7,4,9,1
6429,2,1,5,9,8,1,8,4,9,2
6430,3,6,8,8,7,1,2,5,9,7
6431,3,8,2,9,5,1,7,2,9,1
6432,1,6,8,9,5,0,8,4,9,3
6433,0,7,8,9,8,0,6,4,9,5
6434,3,4,6,9,2,1,5,2,9,8
6435,4,1,8,9,8,1,3,4,8,0
6436,1,8,8,9,3,1,8,3,9,2
6437,3,2,3,9,0,0,5,5,9,5
6438,3,9,9,9,3,0,4,4,9,3
6439,4,7,3,9,8,1,4,5,9,9
6440,2,7,9,9,4,0,6,3,9,2
6441,4,1,5,8,9,0,6,5,9,5
6442,3,6,8,8,2,0,6,1,9,8
6443,2,9,6,8,1,1,9,4,9,2
6444,4,2,5,9,6,0,5,4,9,2
6445,1,7,1,9,9,1,7,4,9,2
6446,2,6,2,9,1,1,2,2,9,4
6447,3,9,7,9,9,1,2,4,9,4
6448,0,5,8,8,5,0,4,1,9,2
6449,1,8,9,9,2,1,9,4,9,8
6450,3,3,3,9,1,0,9,4,9,9
6451,1,8,8,9,5,0,8,2,9,3
6452,0,8,8,9,5,1,9,1,9,5
6453,1,9,1,9,6,0,3,4,9,2
6454,4,2,8,9,3,1,7,4,9,3
6455,4,4,8,9,7,1,5,4,9,2
6456,4,8,1,8,6,1,5,2,9,1
6457,4,1,1,9,3,1,7,8,9,5
6458,2,7,8,9,6,0,9,4,9,1
6459,0,6,6,9,1,1,7,3,9,2
6460,3,2,7,9,2,1,3,3,8,0
6461,4,7,8,8,5,1,8,2,8,2
6462,4,1,8,9,2,0,3,4,9,2
6463,3,1,9,9,3,0,8,4,9,7
6464,2,4,8,9,1,0,3,2,9,9
6465,3,8,9,8,4,0,8,4,8,1
6466,3,3,8,8,9,1,8,4,8,4
6467,4,5,9,9,2,0,8,4,9,5
6468,3,3,8,8,7,1,6,4,9,6
6469,4,9,9,9,1,0,6,3,9,8
6470,1,7,7,9,3,0,5,4,9,3
6471,3,3,1,9,3,0,6,8,9,8
6472,1,8,5,8,9,1,8,4,9,0
6473,3,5,9,9,7,1,7,4,8,2
6474,4,4,7,8,8,1,4,4,9,2
6475,0,3,6,9,9,1,3,2,8,4
6476,1,7,8,8,3,0,9,3,8,7
6477,0,4,8,8,6,0,8,4,9,4
6478,3,9,9,9,1,1,2,4,9,5
6479,2,2,9,9,7,0,2,3,9,3
6480,1,9,8,9,1,0,8,4,9,0
6481,2,4,8,9,4,1,8,8,9,3
6482,2,4,8,9,2,1,9,4,8,4
6483,3,6,8,9,7,1,7,4,9,8
6484,0,1,2,9,3,0,2,4,9,1
6485,4,5,1,9,9,1,9,3,9,9
6486,1,3,8,8,2,0,6,4,9,4
6487,0,5,9,9,9,0,2,2,9,5
6488,0,5,8,9,5,1,2,8,9,3
6489,0,5,8,9,3,0,9,2,9,2
6490,3,5,2,9,6,0,8,4,9,9
6491,4,4,8,9,6,0,5,1,8,1
6492,0,1,9,9,4,0,3,8,9,8
6493,1,8,1,9,3,1,9,1,9,1
6494,1,7,8,9,8,1,8,4,9,8
6495,1,6,8,9,7,0,7,8,9,8
6496,2,7,7,9,4,0,8,2,9,4
6497,3,4,2,9,7,1,8,3,9,9
6498,4,2,8,9,1,1,9,4,9,4
6499,2,4,9,9,9,1,5,4,9,2
6500,1,8,8,9,1,1,2,3,9,0
6501,4,4,3,9,6,1,4,5,9,1
6502,2,1,8,9,9,0,5,4,8,8
6503,0,3,9,9,1,0,3,3,9,8
6504,2,3,8,9,7,0,2,8,9,2
6505,4,2,7,8,8,0,7,4,8,2
6506,4,9,6,8,4,1,2,5,8,4
6507,4,8,8,9,3,0,6,1,9,5
6508,4,9,8,9,4,1,5,4,9,2
6509,2,8,9,9,3,1,9,4,9,2
6510,4,7,2,9,2,0,4,4,9,8
6511,4,1,9,9,9,0,6,8,9,9
6512,0,7,9,9,3,1,6,4,9,0
6513,3,6,8,9,3,1,2,5,8,7
6514,4,9,5,9,2,0,3,2,9,7
6515,0,8,7,9,8,0,9,4,9,9
6516,3,3,7,9,6,1,3,4,9,0
6517,2,3,8,9,2,0,9,8,9,2
6518,0,9,9,8,1,0,8,2,9,7
6519,0,1,8,9,9,1,3,4,9,2
6520,3,4,8,9,2,0,4,3,9,1
6521,3,1,8,8,4,1,5,8,9,7
6522,2,8,7,8,8,1,7,4,9,4
6523,4,9,8,8,4,1,8,4,9,1
6524,4,2,1,9,4,1,3,1,9,7
6525,2,1,8,9,5,1,2,3,9,9
6526,2,5,8,9,6,1,6,5,9,7
6527,1,7,6,9,6,1,8,4,9,9
6528,0,2,9,9,5,1,4,4,9,7
6529,1,8,8,8,7,0,9,4,8,5
6530,0,2,3,9,7,1,5,3,9,2
6531,2,5,8,9,5,1,4,4,9,3
6532,1,4,9,9,1,1,4,4,9,5
6533,0,8,1,9,8,1,6,2,8,8
6534,0,7,6,9,9,1,3,4,9,4
6535,0,4,9,9,7,1,3,2,8,2
6536,2,3,8,9,8,1,6,4,9,4
6537,2,7,8,9,4,1,2,8,9,3
6538,1,5,8,8,2,1,5,4,9,2
6539,0,2,8,9,5,0,8,2,9,2
6540,0,2,8,9,2,0,4,2,9,1
6541,1,9,9,9,5,1,4,8,9,1
6542,2,5,8,9,1,0,4,4,9,2
6543,0,8,8,9,9,1,6,4,9,4
6544,4,6,3,9,1,1,9,3,9,4
6545,2,3,8,9,2,0,4,3,8,8
6546,4,5,9,8,3,0,6,4,9,0
6547,2,2,2,9,8,1,8,4,9,6
6548,4,4,3,8,5,1,7,5,9,0
6549,2,5,9,9,0,0,6,1,9,0
6550,3,5,8,9,4,1,9,4,9,6
6551,4,7,9,8,8,1,3,1,9,1
6552,2,8,6,9,4,1,9,4,9,7
6553,1,5,6,9,9,0,6,1,9,5
6554,4,8,9,9,3,1,7,4,9,4
6555,2,2,8,9,8,1,7,5,9,2
6556,4,8,6,9,1,1,2,2,9,7
